City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,Mandalgovi,MN,2021-04-26 01:33:54,45.7625,106.2708,31.84,75,100,28.52,overcast clouds
464,Dali,CN,2021-04-26 01:33:54,25.7,100.1833,72.7,24,0,3.96,clear sky
465,North Bend,US,2021-04-26 01:33:54,43.4065,-124.2243,48.99,93,90,12.66,overcast clouds
466,Zhigansk,RU,2021-04-26 01:33:54,66.7697,123.3711,29.57,98,100,11.3,snow
467,Evensk,RU,2021-04-26 01:33:55,61.95,159.2333,26.92,82,96,9.44,overcast clouds
468,Kihei,US,2021-04-26 01:33:55,20.785,-156.4656,78.8,65,40,26.46,scattered clouds
469,Luwuk,ID,2021-04-26 01:33:55,-0.9516,122.7875,85.15,64,78,5.48,broken clouds
470,Angoche,MZ,2021-04-26 01:33:55,-16.2325,39.9086,73.63,91,88,3.0,moderate rain
471,Bintulu,MY,2021-04-26 01:33:44,3.1667,113.0333,82.4,89,20,5.75,few clouds
472,Nueva Loja,EC,2021-04-26 01:33:56,0.0847,-76.8828,72.12,98,88,2.48,overcast clouds
473,Mozhaysk,RU,2021-04-26 01:33:56,55.5019,36.0272,29.08,85,9,8.1,clear sky
474,Rupnagar,IN,2021-04-26 01:33:56,30.9664,76.5331,84.99,31,0,4.05,clear sky
475,Tautira,PF,2021-04-26 01:33:56,-17.7333,-149.15,86.0,66,20,5.75,light rain
476,Grand Gaube,MU,2021-04-26 01:33:57,-20.0064,57.6608,75.0,89,100,5.01,moderate rain
477,Iralaya,HN,2021-04-26 01:33:57,15.0,-83.2333,79.25,70,15,10.54,few clouds
478,Karratha,AU,2021-04-26 01:33:57,-20.7377,116.8463,85.95,26,0,12.37,clear sky
479,Lata,PT,2021-04-26 01:33:58,40.1629,-8.3327,57.99,88,20,5.75,few clouds
480,Valky,UA,2021-04-26 01:33:58,49.8387,35.6207,37.4,70,0,4.47,light rain
481,Bourail,NC,2021-04-26 01:33:58,-21.5667,165.4833,75.61,70,73,10.6,broken clouds
482,Fez,MA,2021-04-26 01:29:24,34.0372,-4.9998,53.6,94,75,6.91,broken clouds
483,Reconquista,AR,2021-04-26 01:33:59,-29.15,-59.65,52.97,68,0,6.4,clear sky
484,Warsaw,PL,2021-04-26 01:33:46,52.2298,21.0118,37.0,86,0,2.3,clear sky
485,Presidencia Roque Saenz Pena,AR,2021-04-26 01:33:57,-26.7852,-60.4388,55.13,82,0,5.03,clear sky
486,Atar,MR,2021-04-26 01:33:51,20.5169,-13.0499,76.71,21,0,4.09,clear sky
487,Buta,CD,2021-04-26 01:33:59,2.7858,24.73,68.07,99,100,2.06,light rain
488,Ambilobe,MG,2021-04-26 01:33:59,-13.2,49.05,70.29,87,82,3.36,broken clouds
489,Berdigestyakh,RU,2021-04-26 01:33:59,62.0989,126.6992,34.68,99,100,6.76,light snow
490,Kusu,JP,2021-04-26 01:34:00,33.2831,131.1514,66.2,22,0,2.3,clear sky
491,Nyurba,RU,2021-04-26 01:34:00,63.2842,118.3319,29.91,83,100,11.68,overcast clouds
492,Palmer,US,2021-04-26 01:34:00,42.1584,-72.3287,48.2,81,40,4.61,scattered clouds
493,Thinadhoo,MV,2021-04-26 01:34:01,0.5333,72.9333,82.33,64,54,3.87,broken clouds
494,Juneau,US,2021-04-26 01:29:03,58.3019,-134.4197,62.6,20,20,8.05,few clouds
495,Plouzane,FR,2021-04-26 01:34:01,48.3833,-4.6167,46.4,87,0,20.71,clear sky
496,Assiniboia,CA,2021-04-26 01:34:02,49.6334,-105.9845,35.6,93,100,10.36,overcast clouds
497,Ola,RU,2021-04-26 01:34:02,59.5833,151.2833,23.92,54,13,1.21,few clouds
498,Quatre Cocos,MU,2021-04-26 01:34:02,-20.2078,57.7625,75.2,94,75,11.5,light rain
499,Milkovo,RU,2021-04-26 01:34:02,54.7167,158.6167,40.14,73,100,2.21,overcast clouds
500,Hithadhoo,MV,2021-04-26 01:30:16,-0.6,73.0833,82.44,68,60,4.56,broken clouds
501,Xai-Xai,MZ,2021-04-26 01:34:03,-25.0519,33.6442,69.4,89,9,2.19,clear sky
502,Sisimiut,GL,2021-04-26 01:34:03,66.9395,-53.6735,38.53,78,100,3.47,overcast clouds
503,Yuli,NG,2021-04-26 01:34:03,9.6989,10.2744,81.88,57,90,2.66,overcast clouds
504,Chingirlau,KZ,2021-04-26 01:34:04,51.095,54.0814,40.53,62,99,2.53,overcast clouds
505,Praia,CV,2021-04-26 01:34:04,14.9215,-23.5087,69.8,73,75,16.11,broken clouds
506,Hambantota,LK,2021-04-26 01:34:04,6.1241,81.1185,77.0,100,20,4.88,few clouds
507,Cairns,AU,2021-04-26 01:34:04,-16.9167,145.7667,75.2,94,90,10.36,moderate rain
508,Pedernales,DO,2021-04-26 01:34:05,18.0384,-71.744,78.46,72,68,5.44,broken clouds
509,Muroto,JP,2021-04-26 01:34:05,33.2833,134.15,62.6,36,0,6.91,clear sky
510,Ketchikan,US,2021-04-26 01:34:05,55.3422,-131.6461,60.8,29,1,11.5,clear sky
511,Ipixuna,BR,2021-04-26 01:34:06,-1.7625,-48.8043,77.0,94,90,2.3,heavy intensity rain
512,Balikpapan,ID,2021-04-26 01:34:06,-1.2675,116.8289,84.22,66,63,4.68,light rain
513,Shache,CN,2021-04-26 01:34:06,38.4167,77.2406,61.88,19,0,7.85,clear sky
514,Lagoa,PT,2021-04-26 01:30:12,39.05,-27.9833,59.16,84,100,10.94,overcast clouds
515,Padang,ID,2021-04-26 01:31:11,-0.9492,100.3543,82.27,74,95,0.87,overcast clouds
516,Kinango,KE,2021-04-26 01:34:07,-4.1372,39.3153,80.6,89,75,9.22,broken clouds
517,Jalu,LY,2021-04-26 01:34:07,29.0331,21.5482,61.29,57,0,10.09,clear sky
518,Verkh-Neyvinskiy,RU,2021-04-26 01:34:07,57.2701,60.1376,35.65,81,64,12.12,broken clouds
519,Bonthe,SL,2021-04-26 01:34:08,7.5264,-12.505,81.03,81,99,7.61,overcast clouds
520,Eyl,SO,2021-04-26 01:34:08,7.9803,49.8164,82.29,76,96,6.91,light rain
521,Osoyoos,CA,2021-04-26 01:34:08,49.0331,-119.4524,50.0,76,100,2.3,overcast clouds
522,Palenque,MX,2021-04-26 01:34:08,17.5167,-91.9667,85.73,59,87,7.11,overcast clouds
523,Palmas Bellas,PA,2021-04-26 01:34:08,9.2319,-80.0867,82.0,61,54,5.01,broken clouds
524,Arrecife,ES,2021-04-26 01:34:09,28.963,-13.5477,66.2,77,0,6.91,clear sky
525,Constancia,MX,2021-04-26 01:34:09,24.2231,-107.1869,75.0,72,100,1.99,overcast clouds
526,Undory,RU,2021-04-26 01:34:09,54.6085,48.3928,37.4,70,2,15.66,clear sky
527,Doha,QA,2021-04-26 01:31:40,25.2867,51.5333,81.0,73,6,4.61,clear sky
528,Adrar,MR,2021-04-26 01:34:10,20.5022,-10.0711,80.46,21,56,9.13,broken clouds
529,Korla,CN,2021-04-26 01:34:10,41.7597,86.1469,52.21,18,40,5.26,scattered clouds
530,Ondangwa,NA,2021-04-26 01:34:10,-17.9167,15.95,62.6,59,0,2.3,clear sky
531,Rabo De Peixe,PT,2021-04-26 01:34:11,37.8,-25.5833,59.0,82,75,10.36,broken clouds
532,Saiha,IN,2021-04-26 01:34:11,22.4833,92.9667,87.67,18,0,0.94,clear sky
533,Bonnyville,CA,2021-04-26 01:31:41,54.2668,-110.735,46.4,23,40,12.66,scattered clouds
534,Ancud,CL,2021-04-26 01:34:11,-41.8697,-73.8203,53.01,93,75,1.14,broken clouds
535,Bellavista,PE,2021-04-26 01:34:11,-7.0561,-76.5911,78.8,89,40,2.3,scattered clouds
536,Sola,VU,2021-04-26 01:34:12,-13.8833,167.55,87.8,74,40,5.75,scattered clouds
537,Jardim,BR,2021-04-26 01:34:12,-21.4803,-56.1381,68.47,83,96,3.74,overcast clouds
538,Kitgum,UG,2021-04-26 01:34:12,3.2783,32.8867,64.9,98,88,1.57,light rain
539,Opuwo,NA,2021-04-26 01:34:13,-18.0607,13.84,62.44,59,0,2.98,clear sky
540,Christchurch,NZ,2021-04-26 01:30:14,-43.5333,172.6333,64.4,27,0,9.22,clear sky
541,Bilibino,RU,2021-04-26 01:34:13,68.0546,166.4372,23.77,80,100,3.56,overcast clouds
542,High Prairie,CA,2021-04-26 01:34:13,55.4334,-116.4858,48.2,23,100,10.36,overcast clouds
543,Makat,KZ,2021-04-26 01:34:13,47.6469,53.3463,52.14,74,91,19.42,overcast clouds
544,Prince Rupert,CA,2021-04-26 01:29:46,54.3161,-130.3201,59.0,31,1,9.22,clear sky
545,Sao Lourenco Do Sul,BR,2021-04-26 01:34:14,-31.3653,-51.9783,60.01,87,0,4.0,clear sky
546,Zyryanka,RU,2021-04-26 01:34:14,65.75,150.85,24.3,74,19,14.97,few clouds
547,Maniitsoq,GL,2021-04-26 01:34:14,65.4167,-52.9,39.16,79,100,1.74,overcast clouds
548,Puerto Montt,CL,2021-04-26 01:32:18,-41.4698,-72.9447,50.0,93,90,0.67,overcast clouds
549,Santa Rosalia,MX,2021-04-26 01:34:15,27.3167,-112.2833,73.31,42,100,2.93,overcast clouds
550,Sabzevar,IR,2021-04-26 01:34:15,36.2126,57.6819,68.52,28,91,6.89,overcast clouds
551,Djenne,ML,2021-04-26 01:34:15,13.9061,-4.5533,91.49,19,98,5.75,overcast clouds
552,Aljezur,PT,2021-04-26 01:34:15,37.3191,-8.8033,58.64,92,98,8.63,overcast clouds
553,Kuroishi,JP,2021-04-26 01:34:16,40.6389,140.5922,52.0,49,40,9.22,scattered clouds
554,Chicama,PE,2021-04-26 01:34:16,-7.8447,-79.1469,64.4,88,10,12.66,clear sky
555,Asau,RO,2021-04-26 01:33:56,46.4333,26.4,41.0,62,51,0.72,light rain
556,Port Augusta,AU,2021-04-26 01:34:16,-32.5,137.7667,69.8,52,2,5.75,clear sky
557,Gogrial,SS,2021-04-26 01:34:17,8.5332,28.1004,77.16,69,100,9.1,overcast clouds
558,San Andres,CO,2021-04-26 01:34:17,12.5847,-81.7006,82.4,78,40,9.22,scattered clouds
559,Arlit,NE,2021-04-26 01:34:17,18.7369,7.3853,87.78,10,22,9.57,few clouds
560,Wana,PK,2021-04-26 01:34:17,32.2989,69.5725,69.12,30,0,2.77,clear sky
561,Vardo,NO,2021-04-26 01:34:18,70.3705,31.1107,31.55,68,39,6.76,scattered clouds
562,Jaroslaw,PL,2021-04-26 01:34:18,50.0162,22.6778,32.0,100,0,6.58,clear sky
563,Garowe,SO,2021-04-26 01:34:18,8.4054,48.4845,76.35,80,77,8.7,broken clouds
564,Chiredzi,ZW,2021-04-26 01:34:18,-21.05,31.6667,60.98,45,0,2.93,clear sky
565,Save,BJ,2021-04-26 01:34:19,8.0425,2.486,77.5,91,60,2.53,broken clouds
566,Shetpe,KZ,2021-04-26 01:34:19,44.1667,52.1167,60.01,45,55,2.75,broken clouds
567,Royan,FR,2021-04-26 01:34:19,45.6285,-1.0281,62.6,48,100,11.5,overcast clouds
568,Pyapon,MM,2021-04-26 01:34:19,16.2833,95.6833,86.05,57,100,4.83,overcast clouds
569,Raglan,NZ,2021-04-26 01:34:20,-37.8,174.8833,64.99,70,54,13.0,broken clouds
570,Mogadishu,SO,2021-04-26 01:34:20,2.0371,45.3438,82.51,76,76,11.32,light rain
571,Tarakan,ID,2021-04-26 01:32:59,3.3,117.6333,86.0,79,75,6.91,broken clouds
572,Sulangan,PH,2021-04-26 01:34:20,11.1373,123.7228,81.68,75,27,11.95,scattered clouds
573,Chernyshevskiy,RU,2021-04-26 01:34:21,63.0128,112.4714,20.37,67,94,12.82,overcast clouds
574,Boyolangu,ID,2021-04-26 01:34:21,-8.1181,111.8935,82.99,70,28,2.21,scattered clouds
575,Havre-Saint-Pierre,CA,2021-04-26 01:34:21,50.2334,-63.5986,37.4,81,40,8.05,scattered clouds
576,Nioki,CD,2021-04-26 01:34:21,-2.7167,17.6833,71.02,95,100,2.89,light rain
577,Sora,IT,2021-04-26 01:34:22,41.7157,13.6141,53.01,84,33,2.26,scattered clouds
578,Kalmunai,LK,2021-04-26 01:34:22,7.4167,81.8167,80.4,76,100,4.79,overcast clouds
579,Sao Joao Evangelista,BR,2021-04-26 01:34:22,-18.5478,-42.7633,64.89,80,63,0.81,broken clouds
580,French Harbor,HN,2021-04-26 01:34:22,16.35,-86.4333,84.2,79,20,13.8,few clouds
581,Cayenne,GF,2021-04-26 01:33:41,4.9333,-52.3333,81.0,83,20,6.91,few clouds
582,Sakakah,SA,2021-04-26 01:34:23,29.9697,40.2064,75.2,23,0,11.5,clear sky
583,Etaples,FR,2021-04-26 01:34:23,50.5219,1.6332,41.0,81,0,10.36,clear sky
584,Elko,US,2021-04-26 01:34:23,41.0002,-115.5012,39.99,87,90,4.61,moderate rain
585,Torfyanoy,RU,2021-04-26 01:34:23,58.4916,49.1979,33.53,96,100,11.79,light snow
586,Aksarka,RU,2021-04-26 01:34:24,66.5606,67.7975,33.69,95,97,11.56,overcast clouds
587,Quilmana,PE,2021-04-26 01:34:24,-12.95,-76.3833,67.89,84,17,1.61,few clouds
588,Omboue,GA,2021-04-26 01:34:24,-1.5746,9.2618,79.05,85,60,3.71,broken clouds
589,Mareeba,AU,2021-04-26 01:34:24,-17.0,145.4333,75.2,94,90,10.36,overcast clouds
590,Salvador,SV,2021-04-26 01:34:26,13.8333,-88.9167,82.4,74,20,3.44,few clouds
591,Artigas,UY,2021-04-26 01:33:27,-30.4,-56.4667,52.92,66,0,7.63,clear sky
592,Vangaindrano,MG,2021-04-26 01:34:26,-23.35,47.6,70.05,91,65,1.07,broken clouds
593,Waipawa,NZ,2021-04-26 01:34:26,-41.4122,175.5153,62.6,45,25,16.11,scattered clouds
594,Yefremov,RU,2021-04-26 01:34:28,53.1481,38.0992,31.53,76,0,5.99,clear sky
595,Roma,US,2021-04-26 01:31:41,43.2128,-75.4557,42.8,56,20,20.71,few clouds
596,Chama,CH,2021-04-26 01:34:28,47.1821,8.4636,48.2,53,100,4.61,overcast clouds
597,Pontalina,BR,2021-04-26 01:34:28,-17.525,-49.4472,69.08,62,83,3.18,broken clouds
598,Sosnovo-Ozerskoye,RU,2021-04-26 01:34:28,52.5249,111.5418,33.48,99,100,19.51,snow
599,Portland,US,2021-04-26 01:31:24,45.5234,-122.6762,57.99,58,75,10.36,broken clouds
600,Constantine,DZ,2021-04-26 01:34:29,36.365,6.6147,62.6,51,0,11.5,clear sky
601,Lodja,CD,2021-04-26 01:34:29,-3.4833,23.4333,68.11,99,100,1.03,light rain
602,Richards Bay,ZA,2021-04-26 01:33:41,-28.783,32.0377,64.26,92,4,4.25,clear sky
603,Starobaltachevo,RU,2021-04-26 01:34:29,56.0013,55.9213,36.81,76,6,14.88,clear sky
604,Murakami,JP,2021-04-26 01:34:30,38.2333,139.4833,51.8,50,75,16.11,broken clouds
605,Tabuk,PH,2021-04-26 01:34:30,17.4189,121.4443,82.36,56,34,5.03,scattered clouds
606,Ahipara,NZ,2021-04-26 01:34:30,-35.1667,173.1667,63.68,67,27,9.28,scattered clouds
607,Kieta,PG,2021-04-26 01:34:30,-6.2167,155.6333,86.36,63,28,6.67,scattered clouds
608,Gobabis,NA,2021-04-26 01:34:31,-22.45,18.9667,59.34,27,0,10.74,clear sky
609,Hoquiam,US,2021-04-26 01:34:31,46.9809,-123.8893,52.0,81,40,9.22,scattered clouds
610,Salamanca,ES,2021-04-26 01:30:06,40.8333,-6.0,48.99,93,0,3.44,clear sky
611,Kadirli,TR,2021-04-26 01:34:31,37.3739,36.0961,68.0,67,100,1.66,overcast clouds
612,Davila,PH,2021-04-26 01:34:32,18.4726,120.5763,84.2,58,75,4.61,broken clouds
613,Jijiga,ET,2021-04-26 01:34:32,9.35,42.8,61.38,94,100,4.68,moderate rain
614,Zhangjiakou,CN,2021-04-26 01:33:56,40.81,114.8794,58.23,54,85,4.59,overcast clouds
615,Kyabe,TD,2021-04-26 01:34:32,9.4515,18.9449,78.08,65,100,4.7,overcast clouds
616,Novyy Urengoy,RU,2021-04-26 01:33:02,66.0833,76.6333,30.99,91,100,13.47,overcast clouds
617,Torzhok,RU,2021-04-26 01:34:32,57.0436,34.9622,31.42,87,100,9.24,overcast clouds
618,Phetchabun,TH,2021-04-26 01:34:33,16.25,101.0833,86.0,94,40,3.22,scattered clouds
619,Manzil Salim,TN,2021-04-26 01:34:33,35.8567,8.4765,64.4,29,0,10.36,clear sky
620,Mozarlandia,BR,2021-04-26 01:34:33,-14.7447,-50.5706,74.84,63,79,5.57,broken clouds
621,Okhotsk,RU,2021-04-26 01:34:33,59.3833,143.3,26.29,58,3,5.7,clear sky
622,Otradnoye,RU,2021-04-26 01:34:34,59.7775,30.8181,37.99,87,75,8.95,broken clouds
623,Porto Novo,BJ,2021-04-26 01:34:34,6.4965,2.6036,84.2,74,20,6.91,few clouds
624,Mingaora,PK,2021-04-26 01:31:55,34.7758,72.3625,66.97,42,0,6.53,clear sky
625,Tadine,NC,2021-04-26 01:34:34,-21.55,167.8833,76.14,73,71,13.94,broken clouds
626,Warri,NG,2021-04-26 01:34:35,5.5167,5.75,78.26,89,78,3.06,broken clouds
627,Tirumullaivasal,IN,2021-04-26 01:34:35,11.2333,79.8333,84.38,69,24,7.85,few clouds
628,Catabola,AO,2021-04-26 01:34:35,-12.15,17.2833,62.51,63,85,1.16,overcast clouds
629,Chor,PK,2021-04-26 01:34:35,25.5167,69.7667,85.91,29,0,2.89,clear sky
630,Pangkalanbuun,ID,2021-04-26 01:34:36,-2.6833,111.6167,87.58,61,50,3.49,light rain
631,Ishigaki,JP,2021-04-26 01:34:36,24.3448,124.1572,75.2,60,75,13.8,broken clouds
632,Tucuman,AR,2021-04-26 01:30:15,-26.8241,-65.2226,66.2,68,75,8.05,broken clouds
633,Dzilam Gonzalez,MX,2021-04-26 01:34:36,21.2833,-88.9333,78.96,75,0,7.36,clear sky
634,Semypolky,UA,2021-04-26 01:34:37,50.7167,30.9333,39.99,81,75,11.18,broken clouds
635,Shirgaon,IN,2021-04-26 01:34:37,19.7,72.7,82.47,77,9,1.54,clear sky
636,Aktas,KZ,2021-04-26 01:34:37,49.7789,72.9608,32.0,74,0,7.87,clear sky
637,Ixtapa,MX,2021-04-26 01:34:37,20.7,-105.2,79.0,78,90,10.36,overcast clouds
638,Chiang Klang,TH,2021-04-26 01:34:38,19.2938,100.8617,82.99,94,40,3.44,scattered clouds
639,Znamenskoye,RU,2021-04-26 01:34:38,57.1281,73.8282,43.9,58,57,9.75,broken clouds
640,Coahuayana,MX,2021-04-26 01:34:38,18.7333,-103.6833,74.37,81,96,2.35,overcast clouds
641,Ca Mau,VN,2021-04-26 01:34:39,9.1769,105.15,89.28,57,85,6.04,overcast clouds
642,Constitucion,CL,2021-04-26 01:34:39,-35.3333,-72.4167,56.91,79,0,9.19,clear sky
643,Iraquara,BR,2021-04-26 01:34:39,-12.2486,-41.6194,71.6,88,0,3.44,clear sky
644,Misratah,LY,2021-04-26 01:34:40,32.3754,15.0925,61.39,85,8,10.36,clear sky
645,Bako,ET,2021-04-26 01:34:40,5.7833,36.5667,61.99,94,100,2.42,light rain
646,Preobrazheniye,RU,2021-04-26 01:34:40,42.9019,133.9064,47.89,47,40,9.73,scattered clouds
647,Ponta Delgada,PT,2021-04-26 01:34:40,37.7333,-25.6667,59.0,82,75,10.36,broken clouds
648,Nkhotakota,MW,2021-04-26 01:34:41,-12.9274,34.2961,69.75,84,42,5.21,scattered clouds
649,Zharkovskiy,RU,2021-04-26 01:34:41,55.849,32.2697,28.22,96,14,6.24,few clouds
650,Muros,ES,2021-04-26 01:34:42,42.7762,-9.0603,55.0,94,12,3.0,few clouds
651,Kedougou,SN,2021-04-26 01:34:42,12.5579,-12.1743,87.3,20,31,3.24,scattered clouds
652,San Patricio,US,2021-04-26 01:34:42,28.017,-97.5169,77.0,83,75,11.5,broken clouds
653,Rancho Palos Verdes,US,2021-04-26 01:34:42,33.7445,-118.387,61.0,77,75,17.27,broken clouds
654,Casa Grande,US,2021-04-26 01:34:43,32.8795,-111.7573,89.6,6,1,17.27,clear sky
655,Vila Velha,BR,2021-04-26 01:34:43,-20.3297,-40.2925,77.0,83,0,8.05,clear sky
656,Merauke,ID,2021-04-26 01:33:39,-8.4667,140.3333,82.22,74,97,3.02,overcast clouds
657,Bairiki,KI,2021-04-26 01:34:43,1.3292,172.9752,78.8,89,75,6.91,light rain
658,Kota Kinabalu,MY,2021-04-26 01:30:54,5.9749,116.0724,86.0,70,20,4.61,few clouds
659,Rio Gallegos,AR,2021-04-26 01:32:50,-51.6226,-69.2181,55.4,47,0,11.5,clear sky
660,Piacabucu,BR,2021-04-26 01:34:44,-10.4056,-36.4344,77.56,83,15,6.02,few clouds
661,Panalingaan,PH,2021-04-26 01:34:44,8.7842,117.4231,85.68,66,71,5.19,broken clouds
662,Rantepao,ID,2021-04-26 01:34:44,-2.9701,119.8978,79.43,65,94,2.73,overcast clouds
663,Kumluca,TR,2021-04-26 01:34:44,36.3703,30.2869,65.05,52,4,5.61,clear sky
664,Sidi Ali,DZ,2021-04-26 01:34:45,36.0998,0.4206,58.3,88,100,12.68,overcast clouds
665,Ust-Maya,RU,2021-04-26 01:34:45,60.4167,134.5333,35.44,96,100,4.97,overcast clouds
666,Nesna,NO,2021-04-26 01:34:45,66.1967,13.0213,34.93,71,37,5.39,scattered clouds
667,Barreirinhas,BR,2021-04-26 01:34:45,-2.7469,-42.8264,76.66,88,21,5.23,few clouds
668,Wagga Wagga,AU,2021-04-26 01:34:46,-35.1167,147.3667,64.0,55,0,5.75,clear sky
669,Merzifon,TR,2021-04-26 01:34:46,40.8733,35.4631,44.6,93,75,2.3,light rain
670,Namatanai,PG,2021-04-26 01:34:46,-3.6667,152.4333,83.19,70,100,4.03,overcast clouds
671,San Luis,AR,2021-04-26 01:34:47,-33.295,-66.3356,57.2,63,0,5.5,clear sky
672,Providencia,MX,2021-04-26 01:34:47,28.7167,-111.5833,80.01,44,100,5.01,overcast clouds
673,Xinyu,CN,2021-04-26 01:34:47,27.8043,114.9334,62.62,90,100,2.24,light rain
674,Novichikha,RU,2021-04-26 01:34:47,52.204,81.3877,45.68,49,100,11.43,overcast clouds
675,Zyryanovsk,KZ,2021-04-26 01:34:48,49.7386,84.2719,40.19,51,39,2.13,scattered clouds
676,Durusu,TR,2021-04-26 01:34:48,41.3053,28.6767,51.01,76,75,11.5,broken clouds
677,Villa Maria,AR,2021-04-26 01:30:21,-32.4075,-63.2402,55.0,68,0,1.01,clear sky
678,Saint Anthony,US,2021-04-26 01:34:48,45.0205,-93.218,43.0,52,90,9.22,overcast clouds
679,Chota,PE,2021-04-26 01:34:48,-6.55,-78.65,55.17,92,55,0.25,broken clouds
680,Urumqi,CN,2021-04-26 01:34:49,43.801,87.6005,44.6,33,0,2.24,clear sky
681,Glazunovka,RU,2021-04-26 01:34:49,52.4986,36.3275,32.56,68,69,4.0,broken clouds
682,Esterhazy,CA,2021-04-26 01:34:49,50.65,-102.0843,39.2,70,100,10.36,light rain
683,Maragogi,BR,2021-04-26 01:34:49,-9.0122,-35.2225,77.72,83,38,6.87,scattered clouds
684,Lenine,UA,2021-04-26 01:34:50,45.2986,35.7771,46.44,69,100,10.56,overcast clouds
685,Erzin,TR,2021-04-26 01:34:50,36.9559,36.2,68.0,67,81,1.12,broken clouds
686,Tambopata,PE,2021-04-26 01:34:50,-12.7333,-69.1833,66.88,94,100,6.96,light rain
687,Msanga,TZ,2021-04-26 01:34:51,-6.05,36.0333,68.0,88,75,10.36,broken clouds
688,Escarcega,MX,2021-04-26 01:34:51,18.6089,-90.7454,79.79,67,7,5.3,clear sky
689,Lucea,JM,2021-04-26 01:34:51,18.451,-78.1736,80.6,78,20,4.61,few clouds
690,Nan,TH,2021-04-26 01:34:51,18.8333,100.6667,73.4,94,40,3.44,scattered clouds
691,Jacmel,HT,2021-04-26 01:34:51,18.2342,-72.5347,82.4,69,48,5.75,scattered clouds
692,Palora,EC,2021-04-26 01:34:52,-1.7,-77.9333,65.57,97,100,2.89,light rain
693,Kawalu,ID,2021-04-26 01:34:52,-7.3817,108.2082,81.39,69,34,2.19,scattered clouds
694,Sorong,ID,2021-04-26 01:33:22,-0.8833,131.25,84.94,64,61,4.7,broken clouds
695,Abu Samrah,SY,2021-04-26 01:34:53,35.3029,37.1841,67.32,42,21,4.61,few clouds
